author,updated_at,like_count,text,public
@wyattflippin7610,2023-09-02T03:53:52Z,0,"Nice to see that as an analyst who works in healthcare and deals with HIPAA data, my job is secure for the foreseeable future",True
@borstenpinsel,2023-09-01T17:46:55Z,0,"Some guy many years ago probably: this ""car"" is already obsolete, my first job is to get on a saddle and i can't strap a saddle to this car. Also, my horse is faster.",True
@carkawalakhatulistiwa,2023-09-01T00:03:46Z,1,We need full version of code interpreter,True
@ee500ee,2023-08-31T18:21:34Z,0,"Say goodbye to our jobs. maybe not now but soon enough we need to prepare ourselves to be homeless. you guys need to find your spots in the streets before the unemployment crisis 2034, otherwise won't be only homeless but also spotless 😂😂",True
@HaseebHeaven,2023-08-31T15:08:05Z,0,"Great video man, i also posted about Noteable and they gave me pro subscription for 1 months though i am full stack developer and not data analyst",True
@CaribouDataScience,2023-08-31T03:27:05Z,1,"Well, Code Interpreter has been replaced by Advanced Data Analysis....",True
@user-ov9oe6vp9c,2023-08-29T18:28:47Z,0,"Hi Luke! Thank you for providing such relevant information with AI!  I can’t believe you commented the post I tagged you in!!! I am a HUGE admirer. Keep it on, you are acting it!! #DataNerds 🥷🏽🖤",True
@DDagove,2023-08-29T11:35:41Z,0,"Hey Luke, I need some advice, I studied for a year in a data management course, in it I prepared for the Data+ Certification and earned it.  Now I'm looking for a job or internship as I have no work experience.   I studied SQL in the year and looked into Power BI from Youtube tutorials;  Recently started looking into Python on Kaggle  The problem I have is all the SQL work I did was contained.  Trying to find an internship to get that experience but I'm struggling. I have ADHD and have trouble learning things, retaining the information.  Could you suggest an idea for me to progress?  I really want to break into the market badly and start getting actual experience... It's upsetting that I can't find anything.  I'm from South Africa and they always ask for 3-5yr experience.  Pls Luke, help me",True
@ben.morris,2023-08-28T17:34:28Z,3,"Super Awesome. Your video production skills are getting so good. I think that you might want to create a video called  “YouTube data storytelling by a Data Nerd ”. While I wish deeper dives into the code, the overall video was engaging and covered a broad number of topics related to Data CoPiloting. Thanks 🎉",True
@Jamie-gu7ib,2023-08-26T06:32:01Z,0,Where is the video that you're pointing at 10:10? Thanks Luke.,True
@denissetiawan3645,2023-08-25T19:12:08Z,11,"The beautiful thing about this video is that you're learning to prompt better and better each time, hence for future projects it will be less time needed.",True
@Kabbinj,2023-08-24T18:56:38Z,1,"All of the issues you show can be dealt with by making proper prompts. And no, two lines of text is not a proper prompt.  Write clear, unambiguous instructions, with examples, using domain specific terms.  You need to be an expert in the field you are building prompts for, do not expect it to just magically know what you think.",True
@UnorthodoxChange,2023-08-24T09:54:58Z,0,Noteable actually looks quite good. Thanks for the great information Luke 👌🏾,True
@michaelprinc,2023-08-22T16:09:13Z,3,Thank you for an interesting video. I see there are notable synergies with ChatGPT and other external tools. I presume that Code Interpreter is better for a complete data analysis of a smaller data set when you do not care for version control. While Noteable plug-in is better for larger data sets and more precise version control and its other capabilities are somewhat limited.,True
@m.w.6099,2023-08-22T13:33:02Z,0,"Exciting news from MS Luke: =PY comes to Excel. “You can manipulate and explore data in Excel using Python plots and libraries, and then use Excel’s formulas, charts and PivotTables to further refine your insights,” explains Stefan Kinnestrand, general manager of modern work at Microsoft. “Now you can do advanced data analysis in the familiar Excel environment by accessing Python directly from the Excel ribbon.”",True
@analyticswithadam,2023-08-22T06:17:37Z,3,"Thanks Luke, this video is awesome from a use case and production perspective. Really appreciate the amount of effort you put in to these.",True
@jordantherubio,2023-08-21T22:31:20Z,2,Wow besides the prompting and plug ins this is so cool to mess with. This could be a time saver once it gets better ! Can’t wait to see a video of you using this to make a cool project.,True
@markland1000,2023-08-21T18:05:13Z,0,"You make great videos, man. Love the style.",True
@itdataandprocessanalysis3202,2023-08-21T12:22:38Z,1,Have you ever tried wearing green clothes when using the green screen?,True
@psychxx7146,2023-08-21T10:58:09Z,0,Only the reals will notice this is a reupload,True
@myna100,2023-08-21T10:37:25Z,1,I see you 5:38-5:45 😂,True
@LearnAvecAmeen,2023-08-21T09:59:57Z,0,2 : 38  tataaaaaa (kind of drum roll) then yeeeeeeeaaaaahhh (kids joyful screams) EPIC :),True
@waitwhat9669,2023-08-21T07:23:36Z,3,"i mean eda is easy enough and can be performed with a couple of clicks in any BI system, it would be nice to see how you can create business value using this aka actionable insights",True
@mindcache5650,2023-08-21T03:17:33Z,3,"Bard prompt answer :  Bard can write Python code. In fact, Bard can write code in over 20 programming languages, including Python, C++, Java, JavaScript, and TypeScript. Bard can generate code for a variety of tasks, such as:  Calculating mathematical expressions Sorting and searching data Manipulating strings Generating random numbers Creating functions and classes Writing loops and conditional statements  Yes, it is possible that Bard will be able to be your data scientist and data analyst in the future. As a large language model, Bard is constantly learning and evolving. It is already able to perform many tasks that are typically done by data scientists and data analysts, such as cleaning data, writing SQL queries, and generating reports.",True
@KenJee_ds,2023-08-21T03:09:16Z,0,this is so cool!,True
@marlon7826,2023-08-21T02:38:48Z,0,Awesome video!,True
@keylanoslokj1806,2023-08-21T02:37:41Z,2,Is there a more private or free choice than chatGPT?,True
@yokothespacewhale,2023-08-21T02:28:00Z,2,6:42 i like more indents and breaks. but seeing anyone actually use WITH makes me happy.,True
@endoflevelboss,2023-08-20T23:10:57Z,0,ChatGPT's code interpreter just came out.  Except it's been out for ages.  Google it.  People calling it new in July.  Where tf you been?  And why do you call data Dadda?  It's data as in Lieutenant Commander FFS.,True
@PointShotDR,2023-08-20T23:07:54Z,0,"I really like your videos, but I think that in evaluating this one you overlook something important, the fact that it is a Beta product, extremely early in development. I something like that, I believe that focusing on what this is going to be is more important than focusing on what this is today. And it's not that problems shouldn't be pointed out, but remembering that it's something in development.",True
@davebowman9000,2023-08-20T21:35:39Z,3,"Hey Luke! From what you've seen, do you think they'll keep improving this tool?  Also, quick consultation: Think a company would take me if I tell them I know R but have no job experience, but I'm willing to work for free as a remote part-timer?",True
@LARKXHIN,2023-08-20T21:24:49Z,1,I tried ChatGPT with code in a language I was unfamiliar with. It gave me the same code. I don't think it was right and I couldn't correct it because neither of us know!,True
@hanzosathoshi1957,2023-08-20T20:11:59Z,5,It is just matter of time....😐 ai definitely will replace data related jobs...guys luke want to earn as much as possible by selling these data analyst bullshits....and he know very well ai will conquer this field in near future until then he is doing his best by selling or making videos this kind of videos...,True
@julz19,2023-08-20T19:48:36Z,2,"not obsolete, but it's not feature complete yet",True
@ForbiddenFish,2023-08-20T18:53:10Z,0,1:52 lost your chance at inserting a Nicki Minaj pic here 😂,True
@davidmiller-td1sl,2023-08-20T18:32:48Z,1,Welcome back Data Nerd!!!,True
@baranalkan3206,2023-08-20T18:30:32Z,1,What do you think about data science is it dead or should I invest my time to learn data science more deeply?,True
@davidmiller-td1sl,2023-08-20T18:29:17Z,2,20.22gb that’s pretty hefty!!!,True
@Flamechr,2023-08-20T18:19:49Z,0,Thanks that is awesome news 😃,True
@ss3mania28,2023-08-20T18:09:53Z,37,"in other words, chatGPT is moving fast",True
@The_FinancialWizard,2023-08-20T18:05:38Z,0,so that meansit will replace our jobs,True
@bouchra1117,2023-08-20T17:52:46Z,1,i am taking right now a course of data analytics is  it worth it to keep going ??,True
@nicholaswolfe_,2023-08-20T17:48:09Z,10,Thank you Luke! Especially loved the data privacy and HIPPA stuff.,True
@user-sq5om5sy2c,2023-08-20T17:47:01Z,1,ChatGPT is amazing and thanks for the bright future information,True
@enchanted_swiftie,2023-08-20T17:42:29Z,35,Can we just appreciate how smooth the transitions were 😍,True
@ryan.connaughton,2023-08-20T17:38:25Z,0,4th,True
@JeffersonOsorio-gx1gw,2023-08-20T17:36:25Z,1,First Comment!!! Good Videooo!,True
@YashAndTioShow,2023-08-20T17:36:03Z,1,"Yet another amazing video Luke, love the content wish it was more frequent🫡🔥🔥🔥🔥🔥",True
@AR5ONL,2023-08-20T17:35:21Z,15,Never clicked so fast in my life,True
