author,updated_at,like_count,text,public
@yuktiadya1083,2022-09-16T21:36:07Z,0,Yes Please do share the playlist for databases.,True
@cheezyboose,2022-09-15T19:27:47Z,0,Entire playlist on SQL,True
@prashantdeshpande8622,2022-09-15T15:59:06Z,0,"Please make Playlist Krish on Databases,  MYSQL and NoSQL",True
@arpitashukla2544,2022-09-15T15:07:25Z,0,yes. we need full MYSQL and mango DB courses with adavance playlist.,True
@dineshbaburamachandran5803,2022-09-14T08:40:41Z,0,Yes please.. My SQL playlist please..sir,True
@suraj9249,2022-09-12T19:19:06Z,0,Create entire playlist for mysql,True
@swapnavidyadhara6545,2022-09-12T18:02:44Z,0,yes we want playlist of sql,True
@super_sachin6084,2022-09-08T12:52:12Z,0,Sir certification is  needed to get a Data Analytics job ? Please tell,True
@zedia121,2022-09-05T23:55:28Z,0,"Do you need to know spark, hive and hadoop as a data analyst?",True
@pkrl,2022-08-31T03:01:10Z,0,we need full playlist on sql.,True
@yogeshks3256,2022-08-30T13:11:13Z,0,"Hello sir, Good evening! Out of 5 skills , which one we have to learn first?",True
@jithendrachervela3426,2022-08-29T17:55:42Z,0,Yes please for MySQL,True
@gizelledomingo9992,2022-08-29T08:27:17Z,0,Thank you it was really helpful.,True
@sureshkumar.k4781,2022-08-28T04:40:54Z,0,I'm BCA discontinued guy and have experience in marketing and sales because of my health issues wants to change my job role now . Can I go through this Data Analyst ?,True
@sureshkumar.k4781,2022-08-28T04:40:06Z,0,What's the initial salary for data analyst,True
@sanchitgupta587,2022-08-26T14:35:36Z,0,we want mysql playlist,True
@satish.ingale71,2022-08-21T11:16:36Z,0,I am 12th pass. & Age is 40. Can I get job in data analytics? My job is in IT field. So I confidence to learn data analytics course.,True
@sheakjaveed3953,2022-08-20T15:17:28Z,0,"Sir I was a bcom statistics student , currently i am pursuing MCA, can I get a job in data analyst field, and getting certificate related to power bi and tableau share some companies name who hire for non tech student as a data analyst",True
@vidhishaadikane4515,2022-08-18T14:48:12Z,0,Plz a make a playlist for database...it will be more useful,True
@vemavarapumanaswi5243,2022-08-17T07:22:48Z,0,Sir for visualization iam learning seaborn and matplotlib These are helpful,True
@satish.ingale71,2022-08-17T05:22:30Z,0,Which SQL version use in data analytics course?,True
@sakharamdeokar5614,2022-08-11T13:35:30Z,0,Mca online in  jain university is valuable in IT compny or not mens distance eduction is valuable or not,True
@payaljoshi1120,2022-08-06T03:04:23Z,0,Plz upload a Playlist on mysql,True
@sanskarnigam8222,2022-08-03T02:02:33Z,0,yes my SQL please,True
@jaazrawkstah9481,2022-08-01T08:59:47Z,0,Dear sir please properly guide us through my sql Server.,True
@palakgrover9925,2022-07-30T18:03:26Z,0,"I was looking for a clear skillsets on DA, and you explained the answer I was looking for, from many days! Thankyou!",True
@saisridhar9631,2022-07-30T15:37:04Z,0,Yes sir I would like to go through the MySQL playlist,True
@chaitanyas8788,2022-07-28T13:53:08Z,0,Yes sir we need full play list of MySQL,True
@yogeshchauhan1160,2022-07-28T09:48:22Z,0,Hi Kris i am currently working with virtusa as a Nlp engineer. I am having an offer from infosys for Data Analyst. should i go for it?,True
@kalyanvumapathikar9862,2022-07-26T14:50:29Z,0,Kindly create playlist of mysql course,True
@suvarnamyneni,2022-07-25T12:29:26Z,0,Yes upload entire playlist,True
@tapaswinisahoo6027,2022-07-20T10:09:36Z,0,Which online institute is good for data analytics ?? Please suggest me.,True
@shantanuindurkar7476,2022-07-19T12:22:56Z,0,"Yes please.,make a playlist on My SQL and no SQL databases...",True
@faizalahmed46,2022-07-16T04:43:03Z,0,Need SQL playlist boss,True
@sushmach4,2022-07-07T11:57:20Z,0,yes please create database playlists,True
@SuperUdhai,2022-07-05T06:45:39Z,0,MySql please,True
@maheshbhadane7015,2022-06-30T03:59:22Z,0,Yes sir.....We need full playlist of SQL,True
@NikhilKumar-om2zh,2022-06-26T05:05:39Z,0,SQL content please.,True
@praveenadasamalla8972,2022-06-22T13:15:04Z,0,"Yes , need complete MySql playlist for data analytics",True
@narasimhareddy109,2022-06-17T13:53:27Z,0,Yes we need,True
@trickymafia4097,2022-06-17T10:46:20Z,0,Yes. We need full playlist of MySql course with advance content.,True
@Jeet0301,2022-06-16T17:16:43Z,0,Business intelligence tool Tableau and power bi,True
@dikshasudhir8195,2022-06-14T11:43:13Z,0,yes we would love to watch full MySQL playlist,True
@vishwajeetrajput6985,2022-06-13T16:32:00Z,0,Yes we need .......,True
@_VaibhaviShinde,2022-06-13T03:05:06Z,0,"Yes, Please upload entire playlist of MySQL database.",True
@arkb9,2022-06-11T04:47:23Z,0,@Krish please make a similar data analyst excel tracking sheet for 2022 since you have uploaded so many new resources in Hindi channel,True
@adityabanga2020,2022-06-09T16:55:12Z,0,"Hello sir, Thanks for the video I'll be in third year of my engineering in a month. how much time will it take to master data analysis ??",True
@Techeducate5893,2022-06-04T13:37:23Z,0,"Sir please create a play list exclusively on Data Analysis using phython, Statistics,Mysql, Tableau and Power BI",True
@joelprakash3172,2022-06-03T12:30:39Z,0,Thank you sir,True
@praveenpantula9506,2022-06-02T18:23:24Z,0,"Hi Krish, request you to create playlist for Database",True
@muhammedjazeel2695,2022-06-02T08:37:21Z,0,Yeah..would be helpful with playlist,True
@ShravaniGMSEC,2022-05-27T03:49:42Z,0,yes we need fullvideos foe databases,True
@sumitbudhwani8558,2022-05-26T17:37:21Z,0,For your all efforts i dont have word to express so hats off buddy 🙌 & ese youtube pr video upload krte rehna 😀,True
@sehajbirsingh953,2022-05-25T07:46:38Z,0,We need My SQL,True
@karpytoyt7074,2022-05-23T03:37:41Z,0,sir is  bcom graduate eligible for data analyst???????,True
@vamshi_musings2563,2022-05-20T17:25:14Z,0,Please make MySQL playlist,True
@shrabanasaha4981,2022-05-18T13:41:09Z,0,Can you please make different playlist for data analyst?,True
@navianingi3315,2022-05-17T09:51:36Z,0,"yes, I needed my sql",True
@faizalahmed46,2022-05-16T08:30:57Z,0,Full playlist of SQL,True
@isaacjoshua7552,2022-05-15T09:58:35Z,0,yes full sql course from scratch please that would help a lot of people,True
@amv844,2022-05-14T15:30:50Z,0,Best explanation of entire youtube,True
@FindYourStrengthS,2022-05-12T09:17:21Z,0,"Dear sir what about jupyter, pandas, matplotlibs, seaburn ??? can a person become Data analyst without using power BI  ....waiting reply..thank u sir...",True
@satishshlsnvrch3953,2022-05-08T10:25:59Z,0,Please add MySQL as well in your playlist!,True
@atharvamahabole8796,2022-05-06T10:51:25Z,0,"In the introduction you said, if you dont like coding and dont want coding this the best field you can grow, but the very first point you said was a PROGRAMMING LANGUAGE :( ..... my main doubt is i hate coding not java not python nothing, still can i get selected as a data analyst in company ?",True
@joshuadarville1915,2022-05-04T22:40:52Z,0,Yes. We need full playlist of MySql course with advance content.,True
@sanketk7877,2022-05-04T14:14:42Z,0,"Hi Krish, please created SQL database playlist",True
@harish52484,2022-05-03T14:05:27Z,0,Hi krish..I am a dotnet fullstack developer with 10 years experience..I want to transition to data analyst and later to data science..can u pls provide your view on this pls..how can I do it?,True
@mahankalisasank2678,2022-05-03T07:25:49Z,0,Make a roadmap for data engineer,True
@anuragkhandekar7519,2022-05-02T14:09:21Z,0,We want sql playlist...,True
@thesmartygeek,2022-05-01T14:21:17Z,0,In case you are looking for top books for learning Data Science then checkout the below link👇🏻👇🏻  https://youtube.com/shorts/fYXi7K7an9E?feature=share  Do subscribe to my channel Smarty Geek for such recommendations.,True
@Ganeshkumar-wj2mh,2022-05-01T02:55:04Z,0,Pls put playlist for MYSQL and NOSQL,True
@gauravpurohit5294,2022-04-29T10:28:27Z,0,"Yes , we need the Playlist of MySQL",True
@nomanali9836,2022-04-28T13:59:25Z,0,Sir degree is important,True
@anuragbawankar685,2022-04-26T14:20:24Z,0,Yes. We need full playlist of MySql,True
@prashantjabade2047,2022-04-25T11:45:38Z,0,We need full playlist of MySql course sir,True
@pinkychoudhary6377,2022-04-23T04:09:08Z,0,"Check out our latest big data video, https://youtu.be/icGopl3KLZw",True
@sheetalsharma6309,2022-04-22T10:04:15Z,0,Which offline courses you will recommend?,True
@rahuljoshii8652,2022-04-22T07:16:01Z,0,Can we learn this all skills offline??? Or only online ??,True
@midhunkadavath2853,2022-04-19T15:16:28Z,0,Yes please upload sql data base series,True
@Radhakrishnan-ud6ih,2022-04-19T14:32:19Z,0,Please create the SQL DB playlist,True
@tauheedsiddiqui8760,2022-04-14T09:28:33Z,0,Yeah entire MySql data base with advanced skill set,True
@rameshyt1539,2022-04-14T05:13:07Z,0,YES SIR WE NEED PLAY LIST OF DATA BASES,True
@indiravemuri579,2022-04-14T05:00:10Z,0,Please do sql my sql playlist,True
@quiinnpreeti3469,2022-04-12T06:57:10Z,0,"Sir muje ye skill sikhni h sare sources hote hue bhi m nh sikh paa rhi ... YouTube pr bht videos dekhli ... Mera laptop old h aj kl heavy programming k acche acche laptop aa rhe h i don't know laptop ka issue h ya m thik se nh kr paa rhi window 7 laptop h 32 bit ... Muje python , power bi , sikhna h but laptop support nh kr paa rha download m .... Could pls revert me nd help me that how can i learn 😔",True
@sreedheviat2692,2022-04-10T06:50:59Z,1,"Sir..thanks a lot for giving  such a clear roadmap to dat analyst...can all this be studied on own...or is it necessary to join online courses ( great learning, simplilearn etc )",True
@AbhishekSingh-fo9nv,2022-04-09T08:30:00Z,0,please make sql problem solving playlist,True
@hammadyasir2174,2022-04-07T18:57:35Z,0,thanks sir,True
@mohammadyaseen1171,2022-04-07T15:29:41Z,0,We want my SQL playlist sir,True
@DheerajKumar-vo8xt,2022-04-06T13:17:04Z,0,Yes. We need full playlist of MySql course with advance content.,True
@venugopalreddy5928,2022-04-05T06:39:00Z,0,Hello Naik .please upload SQL and non SQL database .,True
@brindapatel1750,2022-04-03T11:48:57Z,0,please upload videos on mysql,True
@govindnair3135,2022-04-02T08:44:35Z,0,My SQL please sir 🥲,True
@saqibuzair7670,2022-03-30T18:04:36Z,0,Sir your content and behaviour is awesome.. I like this. And also your words are soo clearly. Best videos ever..,True
@abinjoy651,2022-03-30T07:08:12Z,0,Pls sql playlist,True
@soumikvlog4380,2022-03-25T17:51:05Z,0,MS Excel not needed,True
@akshaychaurasiya1309,2022-03-25T10:18:56Z,0,Bhai bhai bhai,True
@sureshbalakrishnan6690,2022-03-21T12:57:08Z,0,MySQL pls,True
@alankarhaikerwal9826,2022-03-21T10:52:26Z,0,Yes Please make a playlist for mySQL,True
@hejsjsi2449,2022-03-20T15:56:56Z,0,Please MySQL,True
@saisrikanthdvn6901,2022-03-14T16:42:40Z,0,Create a Data list of SQL and Tablaeu,True
@ashishsarkar7577,2022-03-14T15:25:00Z,0,Please add full playlist of MySql,True
@kaverichowdary6637,2022-03-13T13:26:04Z,1,Yes pls sir we need complete my database  playlist,True
@somakhan8231,2022-03-13T04:09:15Z,0,"Hello sir I am Soma Khan from West Bengal. I have done MCA in computer science, Oracle DBA certificate, and MA in ECONOMIC.. certificate course of UNIX and Linux.. what is my career options now... I don't have anyone to guide me.. please suggest.",True
@joycedj6006,2022-03-10T00:06:40Z,1,It would be great if you could provide us with the full playlist of MySql course with advance content.,True
@mohamedshakir4647,2022-03-08T05:15:47Z,0,Please create a playlist for the SQL,True
@dalipsingh3934,2022-03-06T16:52:54Z,0,Hi Krish . Can you please recommend any data analyst course which covers everything or are you guys giving training?,True
@arnavsharma3032,2022-03-04T15:47:29Z,0,Can someone attach the links for the playlists mentioned,True
@TheRomanEmpire07,2022-03-03T19:29:18Z,0,plz uplode intire plalist of MySQL,True
@sumahithapriyamvada8080,2022-03-03T16:25:57Z,0,Sir im asst proff..Im 7 yrs experienced in teaching field now I want to switch to data analyst.can I do it?I'm so tensed,True
@paragvirmani4542,2022-03-02T10:08:23Z,0,Thank you so much for the content.  Please create playlist on mysql & nosql if possible.,True
@abinjoy651,2022-03-01T18:48:18Z,0,Waiting for sql video,True
@sachinshubham4109,2022-03-01T04:39:53Z,0,data analyst job is available for freshers ??   or only for experienced person???,True
@JAMILAHMED-wk2dl,2022-03-01T03:31:24Z,0,Sir plz make MySQL tutorial and also tableau tutorial,True
@gauravbhasme1461,2022-02-27T15:31:18Z,0,CREATE A PLAYLIST ON DATABASES,True
@amazing.universe.,2022-02-27T14:52:52Z,0,Please upload MySql complete playlist.,True
@kittuandparth7917,2022-02-27T14:29:52Z,1,"Thanks a lot sir for such amazing and useful info. I was stuck with ""what to do and how to do "". But now everything seems to be clear ✨🙏",True
@shubhamsah8015,2022-02-27T12:18:28Z,0,Please make videos on mySQL,True
@vijayasalikar7089,2022-02-26T09:03:36Z,1,"Hi Krish i must say your taking very good efforts  need to request you to make entire mysql playlist which includes  BASIC JOINS views CTE subquery triggers stored procedures frames indexes analyticals functions like rank,dense rank,percent rank,row num etc. cursors window functions   Thank you and take care",True
@pradeepdeep5638,2022-02-24T20:25:57Z,0,Hello Krish i have Query to make can a Bachelor of Arts student really can be a data analysts ? If yes then how please help me so that I can have my Carrier trangition into IT sector hope you'll revert back !,True
@ferozkhan2234,2022-02-24T19:47:50Z,0,Sir mein ne MSc chemistry kya hai  Kya institution se sikh kar data analyst ban Sakta hoon Sir please reply me,True
@ashutoshyadav9100,2022-02-24T13:31:17Z,0,Thanks 😊   Nice video with good information,True
@8885842958,2022-02-23T17:57:17Z,0,Please create a playlist for SQL,True
@ankitshaw2011,2022-02-23T14:08:38Z,0,plz make a mysql playlist,True
@gurudarshan1,2022-02-23T10:01:44Z,0,"Yes pls, MYSQL videos are needed",True
@Deepaksn92,2022-02-23T06:59:38Z,0,Krish sir superman 🔥🔥🔥,True
@vishnusuraj6579,2022-02-23T01:01:54Z,0,"Hello Krish  Please create a my SQL data base series, eagerly waiting for that.",True
@abhiiisharma966,2022-02-22T23:00:51Z,0,yes sir..we want databases playlist,True
@monishbabu5065,2022-02-22T19:46:21Z,0,Yes yes upload it,True
@CTO371,2022-02-22T07:52:39Z,0,"Sir Please,creat a playlist on DBMS",True
@johnnaresh1108,2022-02-21T21:32:13Z,0,SQL play list please,True
@kashishmohan2581,2022-02-21T13:19:30Z,0,Yes sir pls create playlist for both mysql and nosql.,True
@Helltrues,2022-02-21T07:12:26Z,0,Please  upload data base my SQL,True
@omkaramrangasesha9910,2022-02-19T06:02:56Z,0,please put MySQL data bases playlist,True
@sharmaprasun,2022-02-18T15:38:54Z,0,"Hi krish, thanks for sharing very important information. Please create a playlist for Database as well.",True
@prashantmhatre9831,2022-02-18T13:57:54Z,0,Yes Krish we need SQL & My SQL playlist. Thanks for the Video.,True
@Dydgl,2022-02-17T18:11:15Z,0,There are lots and lots of young chaps are going towards the data science. The bubble is going to burst soon choas will happen just like engineering so choose your career wisely.,True
@rahuldixit454,2022-02-16T12:07:28Z,0,Please sir go ahead with mySql Playlist ...we are bignner really needs ur support,True
@saisameerakotikalapudi1376,2022-02-15T18:30:35Z,0,Please create a playlist for MySql too.,True
@salmanzakaria2845,2022-02-15T16:45:37Z,0,Kindly make  a playlist for learning databases,True
@krunalpadade3465,2022-02-15T15:30:45Z,0,please make mysql playlist,True
@hejsjsi2449,2022-02-15T13:00:17Z,0,MySQL comeon!,True
@mrshubhamthakur007,2022-02-14T13:52:17Z,0,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@thandruphani,2022-02-14T02:31:16Z,0,Please prepare MySQL playlist,True
@viditgandhi5225,2022-02-13T21:41:09Z,0,"Yes, need a full playlist for DB",True
@chill2245,2022-02-13T16:35:41Z,0,Very informative,True
@Tanya-ig3nz,2022-02-13T14:04:59Z,1,"Sir, i have 2 years career gap because I started my preparation for govt exams but due to less opportunities emerging in this sector i want to come again in technical field. Earlier, i worked as a dot net developer for 1 year and 3 months. Now, i want to make a career transition to data analyst. Is it possible to grab a job in 3-4 months of studying data analytics along with working on a few projects?",True
@priyathakur5542,2022-02-11T15:09:06Z,1,Yes please upload the complete MYSQL playlist.,True
@yashwanthn7690,2022-02-11T14:57:37Z,0,Yes Krish we need MySQL playlist.,True
@soumyasandeshmanocharya8837,2022-02-11T11:22:30Z,0,"Yes, want MySQL playlist",True
@esha6251,2022-02-11T05:41:23Z,0,We need a complete playlist of mysql,True
@sriramamanideepkumar316,2022-02-10T16:35:00Z,0,Is simplilearn data science job gaurantee program geniune?,True
@shitalkatkar7101,2022-02-09T15:39:02Z,0,What is the use of learning all these skills because you never get selected in any company without having prior IT experience.  I've 6 years experience in non-IT last year learnt SQL and python and have basic knowledge of power BI but not a single company is ready to take me or not even shortlisting my profile for IT just bcoz I don't have any experience.,True
@nikitaangol8514,2022-02-08T15:28:43Z,0,Sir Do they hire freshers as data analyst or no?,True
@nikitaangol8514,2022-02-08T15:17:49Z,0,"Yes sir, we need playlist for databases",True
@ajithkhan7314,2022-02-08T07:43:16Z,0,So? what is the average size of the fish? Anyone?,True
@bhavikgajera1407,2022-02-07T17:40:25Z,0,"hey Krish, please make videos on MySQL database.",True
@ashay1193,2022-02-07T14:52:11Z,1,"Sir, thanks for giving meaningful insights on Data Analyst roadmap. It's a humble request, please upload videos on  MySQL. Thanks a lot, sir.🙏",True
@pujaray6921,2022-02-07T08:59:15Z,0,Please upload MySQL database playlist.,True
@satishboddula4942,2022-02-07T04:46:33Z,0,Please create a playlist on Database,True
@heretojustvibe5760,2022-02-06T19:47:40Z,0,yes please upload a playlist of Mysql,True
@karansinha188,2022-02-06T18:23:46Z,0,V good,True
@cherubyGreens,2022-02-06T16:12:52Z,0,yess want the mysql whole playlist,True
@NANDARAJMBBTCS,2022-02-05T18:34:40Z,0,Can you please add a road map for data engineering?,True
@gelectiusdroid4147,2022-02-05T11:59:21Z,0,What about Excel,True
@amazon5665,2022-02-05T08:07:28Z,0,Yes. We need full playlist of MySql course with advance content.,True
@pratishpanda1589,2022-02-04T20:32:31Z,0,Please sir update the Database play list,True
@saritaxsingh,2022-02-04T17:40:40Z,0,Yes..mysql playlist is needed,True
@AshokKumar-gg8mq,2022-02-04T17:02:01Z,0,Create a Playlist on mysql sir,True
@sky4223,2022-02-04T15:32:51Z,0,How is data engineer,True
@NSCOOKandLEARN,2022-02-04T13:30:00Z,0,Yes please upload sql playlist,True
@sathyanarayanan8334,2022-02-04T07:18:09Z,0,"Yes, make videos on databases.",True
@kushagrasharma8663,2022-02-03T17:06:59Z,0,Yes we want sqep database no squel database playlist,True
@kmrsandeepkmr,2022-02-02T06:25:53Z,0,"Yes, please make a playlist for sql. Thanks.🙏",True
@asreedhar7740,2022-02-02T01:00:32Z,0,Pls provide a playlist on excel tools,True
@sonalvarade155,2022-02-01T14:56:44Z,0,Please create Playlist for mysql,True
@amankatiyar4634,2022-02-01T07:42:25Z,0,please upload the playlist of my sql databases,True
@nayanbhagwat5026,2022-02-01T04:30:20Z,0,Yeah! Offcourse please create a full playlist for data base based on mysql.,True
@AKSHAYKUMAR-cj5ys,2022-01-31T08:01:09Z,0,"Hi, please upload your MySQL playlist in your channel. I hope to see your playlist soon.",True
@keerthy_dhanasekar_,2022-01-31T05:45:59Z,0,Thanks for making this video,True
@sankethtreddy5292,2022-01-30T12:51:28Z,0,Yes sir we need my sql,True
@shibasishmohannayak2089,2022-01-30T05:08:41Z,0,"@Krish, Hi, Please help in creating a playlist for R as well.It will be a great help for freshers and new joinees too",True
@AtulKumar-rg4qi,2022-01-29T16:05:29Z,0,Yes please Sql,True
@saleemmohammad8986,2022-01-29T15:42:06Z,0,Yes sql videos,True
@jennenaresh2928,2022-01-29T11:56:34Z,0,need my sql videos,True
@soumyakantisadhu4676,2022-01-29T11:31:56Z,0,i would be og great help if u upload mysql playlist,True
@jayashrisathe6692,2022-01-29T10:48:47Z,0,Unable to create intrest in statistics...😖,True
@vivektanwar8628,2022-01-29T07:28:19Z,0,please sir make database playlist it would be very helpful,True
@mdmeherzad3313,2022-01-28T22:52:14Z,0,。。，  。 0য়যয,True
@shareeverywhere3996,2022-01-28T09:58:38Z,0,SQL database and nosql playlist post sir...,True
@sugang7335,2022-01-28T08:25:53Z,0,What shift do data analyst work? General Shift or rotational shift? Can someone pls answer,True
@babupatchigolla3903,2022-01-27T16:13:28Z,0,"Hi Krish, please upload mysql",True
@akmalalihaidry3173,2022-01-27T10:37:12Z,1,Sir Please provide me SQL videos,True
@raj2016,2022-01-27T09:16:06Z,0,Thanks bro its a really helpful video please create playlist for mysql and R.,True
@bhavani9580,2022-01-27T07:33:42Z,0,Yes krish...create a complete Playlist,True
@harisankar6104,2022-01-26T19:43:22Z,0,Waiting for the playlist,True
@kanikagupta8691,2022-01-26T17:57:03Z,0,Hey pls create database series also,True
@sairoja8502,2022-01-26T13:58:11Z,0,"hi Krish, Yes please create a database series covering both mysql and nosql",True
@Wish2bwise,2022-01-26T08:45:55Z,0,Definitely... Please upload full course for learners.. . I'm no where in data field but request you that in future your content will inspire many aspiring learners to get master of it..thnx,True
@karan200590,2022-01-25T20:24:10Z,1,hello. in the python playlist which 25-30 videos are required out of 56 videos for data analyst?,True
@suhritdas7976,2022-01-25T16:42:42Z,0,Plz create database play list,True
@DurgaPrasad-fo9iu,2022-01-25T05:15:12Z,0,Plz keep database,True
@DurgaPrasad-fo9iu,2022-01-25T05:09:41Z,0,Please upload and please save us...,True
@devarshipatel7296,2022-01-25T04:17:26Z,0,Yes please create database playlist of MySQL,True
@MandaiSoodu,2022-01-24T19:14:00Z,0,My Vote is for Uploading Complete SQL Playlist sir,True
@mohitgaur9098,2022-01-24T16:10:52Z,0,Yes Sir... Make a full playlist of MySQL,True
@dfx8173,2022-01-24T09:40:11Z,0,Entire play list,True
@reshmaparween8990,2022-01-24T07:14:15Z,0,Pls sir upload MySQL nd no SQL playlist,True
@abcdabcd8605,2022-01-23T04:39:21Z,0,"Krish, Make MySQL playlist!",True
@Lalitsingfitnes,2022-01-22T21:55:28Z,1,"Yes, sir, we need a playlist for databases. Often you give more informative content.",True
@devdattaghate387,2022-01-22T21:19:48Z,0,"Yes, please create playlist on database",True
@akankshathakur1599,2022-01-22T10:30:18Z,0,Please post the playlist of Mysql. Thankyou!,True
@vijaysinghadhikari1126,2022-01-22T02:24:26Z,0,"Hi krish, I am from operations background. So is it a wise decision to opt for Data analyst my further career?",True
@kenit925,2022-01-21T18:55:52Z,0,Please upload SQL tutorial,True
@kanchanpoddar2587,2022-01-21T16:49:32Z,1,"Hii Sir, I am from a non technical background and I want to switch to data analyst field,so can you please suggest me from which I can pursue , IBM or from Google in Coursera",True
@amzadansari1125,2022-01-21T15:22:56Z,1,Hi Sir !!! If I have 11 years experience in Logistics then which one course is good for me either Supply chain & Data analytics OR AI/ML ?,True
@ashiqrehaman86,2022-01-21T13:51:44Z,0,Yes we need MySQL language Mr. Krish Naik ❣️,True
@jaisalgajjar6019,2022-01-21T09:39:52Z,0,Create playlist for MySQL,True
@manishagurung7242,2022-01-20T19:40:15Z,0,The video is really helpful and i want more videos regarding data analyst,True
@sanjupanthi7992,2022-01-20T13:16:29Z,0,Hi Krish ...for programming language in place of python and R can I learn SAS programming?,True
@ashishupadhyay9149,2022-01-20T13:05:33Z,0,Please upload entire playlist of sql,True
@sourabhossain1799,2022-01-20T12:37:11Z,0,Yes we need database,True
@ansarimukhtar3869,2022-01-20T12:31:11Z,0,Please upload database videos,True
@DeepakKumar-ji3qk,2022-01-20T07:22:20Z,0,Yes,True
@amareshgiri5389,2022-01-20T07:17:03Z,0,Yes  i want to  learn my SQL/ NoSql from your playlist,True
@ajoychatterjee3105,2022-01-20T04:12:25Z,0,"My Skills :    Python (ML DL)  ,  Statistics :  Descriptive and Inferential ,   Database : Expert in Oracle PLSQL, SQL Server, DB2, Sybase ;  BigData : Hadoop Spark Cloud : Azure and AWS DevOps : Jenkins, Docker and Kubernetes  Tool : Tablue Unix  ETL Tool : BODS , Informatica Complex project design and implementation knowledge Data Architect knowledge (with compliance and security)   But Still Getting rejected in Interview (2 Interviews) as they are expecting advanced library knowledge in NLP and real time business problem solving skills using some advanced libraries.  I need to focus more in that.    :(((((   They dont care about so many tools and technologies.   I hope very soon I will be crack maximum interviews.",True
