author,updated_at,like_count,text,public
@ai.simplified..,2020-12-02T19:53:16Z,0,"With respect,1st thx for sharing, i have a question to ask if i learn all the concepts you have talked about How much someone with this much kwnoledge will make as scientist in canada???",True
@sunilshinde7841,2020-12-02T15:42:37Z,0,Hey will u respond? I want to know that is it necessary to give jee exam for data scientist to get top knotch universities,True
@dr.merlot1532,2020-11-27T16:48:25Z,0,"I would add even more for the RNN, some mathematical derivations are recurrent in its derivations for example when applying asymptotic analysis. Higher order corrections depend on previous corrections. So not only for time series can RNN be used but in general for any recurant thing for which you can describe with mathematical precision.",True
@pritomroy2465,2020-11-19T21:05:39Z,2,"Learning with respect to statisticians and R users 1. Theory stat- Basic stat, probability, distribution, sampling distribution, Baise theory, ANOVA, sampling, time series analysis.  2. math- linear algebra, calculus, basic math(series).  3. ml models-  (inferential model) linear regression (multicollinearity, heteroscedasticity, autocorrelation) logistic regression, ARIMA for time series.  (black box model) decision trees, LDA, QDA, PCA, UMAP, spline regression, SVM, K-means, naive base CNN, NN, RNN Enhance ML accuracy Bagging (ensembling), Boosting, Kernel trick, lesso and ridge regression.  math for ml- gradient descent, gini impurity, cross-entropy, mse, estimation technique (least square, likelihood estimation), matrix derivative  4. R programming  data structure- basically vector and dataFrame manipulation, a little bit of matrix and list. It is highly recommended to go through all the data structure manipulation in R language and know the data types eg(character, numeric, logical,factor) basicFunctions- loop (for, while), if-else, creating functions and some built-in basic function.  5. Packages  data cleaning and visualization Tidyverse (this is a meta-package inside it we have) dplyr (king of data wrangling), ggplot2 (itself is a beast for visualization), stringr, forcats, reader, purrr etc etc  modeling Tidymodels (meta-packages for all ml API integrated) broom, parsnip, tune, workflow, yardstick, recipe etc etc  web apps and dashboard shiny (web app, interactive dashboard), plotly (interactive dashboard)  some useful packages Rmarkdown, skimr, lubridate  NB. I still can't recommend you some packages for the time series analysis as I still don't try this and I don't have an idea about database language like MySQL but you don't need to know about tablo if you are good at ggplot2 and shiny. My recommendation if you have the time like you are doing graduation on statistics or mathematics follow this. This is a lot more time-consuming but once you learn, you are going to save the day. Bsc. in Statistics, University of Dhaka.",True
@AsifKhan-xd8zr,2020-11-09T18:58:32Z,0,You’re brilliant bro with explaining. I’m 43 years old . My back ground in land contamination. I like to move to a IT career for a high salary opportunities. Shall I do a course on python or AWS cloud compete to get a job quickly? Thanks so much in advance !,True
@divyajami5458,2020-11-07T13:41:14Z,0,Very insightful 👍,True
@binalgohil8791,2020-11-04T07:36:49Z,0,You are awesome.. Thank you so much 🙏🙏🙏🙏,True
@saminadurrani9293,2020-11-02T17:28:42Z,0,Suberb ...👍,True
@junejudarad3960,2020-11-01T08:17:36Z,0,hahahaha,True
@gugugaga5867,2020-10-25T06:54:20Z,0,"I have only one question, how much would a data scientist earn in India? As in post covid?",True
@soniadubey4773,2020-10-25T02:04:54Z,0,"thanks Krish. can you please add a video on data analysis on continuous, discrete , categorial variables",True
@Shubham-lb3zf,2020-10-16T14:16:43Z,0,Could you make a video on data science interview questions please 😊,True
@mongoslade2789,2020-10-14T17:14:45Z,0,THANK YOU! This is extremely helpful and inspiring!,True
@mayurpardeshi395,2020-10-03T05:02:43Z,0,"sir,I am learning machine learning concept from www.cognitiveclass.ai...can you please check the content of courses and notify me that courses are covering all the important topics or not...please sir !!",True
@sujata6269,2020-10-01T05:04:37Z,0,"How data science will help software testers..I am working as QA and I want change my field..I want to enroll for applied AI course suggested from you in one of the video..I want to know will learning AI ML or DS will help me to change my field and if I complete the AI course what kind jobs I can apply for  Also, I request you to please make a video on how th QAs will be benefited from ML and AI or DS because QA are in stage where they are loosing jobs also some QAs like me don't like automation .please help on this as I highly need recommendation on this.",True
@gavidisrinivas1186,2020-09-28T06:42:32Z,0,Nice,True
@manavshah2119,2020-09-25T20:12:23Z,0,Sir thank you so much for this video it was very much nice understanding of data science in step by step,True
@satishbittu6790,2020-09-09T06:50:30Z,0,"Hi Krish, which tool is best for data Mining/aquisition in data science project",True
@zeeshanansari6528,2020-09-06T17:03:04Z,1,Hi Sir! You've cleared my tons of doubts. Hats off to you Sir. :-),True
@theamithsingh,2020-09-05T10:24:25Z,1,"The best Data Science channel on YouTube. Precise and clean communication, not a second is wasted in your communication. Thanks krish",True
@asutoshpanda,2020-09-04T09:57:57Z,0,"Guys just donot do this course because it is super hype in the market.  Because you will put your time,  money,  energy,  everything and ended with frustration or very less salary job like call center jobs.  Donot be in honey trap.  Think wisely",True
@asutoshpanda,2020-09-04T06:10:05Z,0,unfortunately I am leaving the job to learn these technologies.,True
@ud8467,2020-09-02T17:57:16Z,0,Sir please suggest me I have to learn implementation   of AI for robotics ..what steps i need to follow ...i had started working on python...further guidance is required...your advice will be helpful,True
@preetiarora9994,2020-08-31T16:52:01Z,1,I am from teaching background with 16 years teaching experience in Computer Science. Can I make a transition in Data Science.. and get a good job.,True
@mayurgaikwad1474,2020-08-30T09:06:18Z,0,May I get ur contact no. I need to have words with you. Thank you,True
@jyothimuthyalaforexservice1028,2020-08-29T08:22:07Z,1,"hi, superb  as usual. Waiting for many more. Good  and good bless you.",True
@sakshijain1281,2020-08-27T03:01:00Z,0,Hi I am a QA engineer.  And not from Maths background. Will it be good for me to prepare for data science...?,True
@letssee5430,2020-08-25T11:05:52Z,0,"It was good, but bht boring thi yr",True
@poonamkumari-qd6in,2020-08-25T05:20:08Z,0,Sir guide any Institute  with placement assistance in this field..under nominal fee structure and 6 month course,True
@KimJennie-fl3sg,2020-08-23T18:55:24Z,0,You're speaking language of God,True
@DeepSingh-xb6hj,2020-08-21T04:22:40Z,0,Sir can you please provide your email id.,True
@EngineeringChampion,2020-08-20T18:10:11Z,0,Thank you for the video. Great job!,True
@watijain9298,2020-08-19T14:02:25Z,0,"Thanks, It was a really good. But I would still prefer to take short courses from Bakeminds https://datascience.bakeminds.com. They have good range of short courses on Data Science.  I recommend people to visit this page, if you are looking to learn data science https://datascience.bakeminds.com/search-courses  And provide number of resources for free like- books/blogs/videos.",True
@mayurizarekar562,2020-08-18T09:08:56Z,0,is this channel and your videos the only thing to get data scientist job? including my hardwork,True
@mayurizarekar562,2020-08-18T09:07:18Z,0,sir how much time would it take to complete your course?,True
@PremKumar-ws1br,2020-08-16T16:46:08Z,0,How difficult would be for mech engineer to shift from this field after doing 3yr job in mech plz say.. Plz 🙏,True
@rupeshvinaykya4202,2020-08-15T19:46:56Z,0,"Hi, can u put all these and put in a single video.",True
@talatmeraj,2020-08-15T13:58:43Z,0,what duration i complete data science engineers??,True
@akshaynangare1887,2020-08-12T14:03:41Z,0,"Hello Sir, I am working as a Software developer (6 years experience) in Microsoft SharePoint technology in Pune. I want to transform my career in to Data sciencetist, is it possible to change the career and what is the path for that.  Company will offer the job having 6 years  experience in other areas with great salary",True
@sanjitshokeen4698,2020-08-11T16:33:37Z,0,I have graduation degree in BA. can I go for Data Science,True
@sivasharma7192,2020-08-11T06:52:54Z,0,wow perfect analysis,True
@pritambanerjee2225,2020-08-10T15:44:16Z,0,"Hello sir,i have done Diploma Mechanical Engineering and its been 2 years i am working in a production company.is it possible to switch to such career of data scientist?",True
@musicmsti,2020-08-10T02:14:18Z,0,But at which platform we can learn all this things,True
@mrigankaghosh1177,2020-08-09T13:48:13Z,0,everything is ok...the matter is that i am in search of a good modern book on pyhton......can u suggest ??????,True
@riki2404,2020-08-09T08:33:00Z,0,Thanks a lot,True
@asheeshkchopra,2020-08-09T04:12:39Z,1,"Hi Krish, very informative but it would be really helpful if you made a diagram/ map that we could refer to, even if it were a drawing on a white board , like you had in one of your earlier videos. Thanks for sharing you knowledge.",True
@nanagiriakhila5594,2020-08-07T12:06:04Z,0,Thank you Sir  very informative Nd it's helps me alot,True
@akhilsharma4004,2020-08-06T22:06:32Z,1,Hello Krish also i have learned MYSQL as part of SQL do i need to learn any other database Management system apart from MYSQL as a much needed skill,True
@akhilsharma4004,2020-08-06T21:12:03Z,0,"Hello Krish hope that you are doing great currently i am purusing a Post Graduate Diploma in Data Science from IIIT-B i have learned Python and R , since you are working in this dynamic field would you recommend to learn some othefr programming languages as well which are very demanding in todays industry please reply at your earliest convenience",True
@shimanshuyadav5654,2020-08-06T08:59:41Z,0,I have completed 30 % of What you have said sir a..,True
@ksunil1949,2020-08-03T09:49:45Z,0,Hello sir is applied ai course is better for data science for beginners,True
@shreyasinha4980,2020-07-30T06:54:24Z,0,If possible can you please explain how do we which variable has  continuous data?,True
@ashutoshjha4221,2020-07-29T02:21:36Z,0,We can use tableau dekstop too right for visualization,True
@shiroyatube2022,2020-07-27T03:40:45Z,0,😃,True
@shailja2025,2020-07-25T07:07:50Z,0,"Sir, could you please tell me the path to become an NLP expert? I have worked on NLP as a fresher and am familiar with basics, but I want to do Masters in it. please suggest. Thanks",True
@PoojaKumari-kz7iz,2020-07-23T13:58:28Z,0,Please suggest some good tutorial on metaflow,True
@bhumikagupta1608,2020-07-22T13:12:40Z,0,Hello mr naik...there is an issue ...kindly sort out....my sister wants to take subscription from your channel and i did payment from my card....now your all vdos are available on my youtube not on hers....what can we do...kindly suggest,True
@saurabhatram,2020-07-21T19:25:10Z,0,ML Roadmap: https://whimsical.com/CA7f3ykvXpnJ9Az32vYXva,True
@wanderer_ankur,2020-07-21T16:52:32Z,0,Thank you sir .. such a good video actually very very helpful 😍,True
@princepatel647,2020-07-16T07:47:25Z,1,"I finished my internship and internship project as well, and I also do two other models predictive project. after I start applying but I facing many problems like.1) to contact consultancy is the best way to get a job for fresher. 2) what recruiters need to form my side.  3) what do preparation about non-technical questions.",True
@asad_mirza,2020-07-15T16:03:31Z,0,Sir should I join this course or not  https://cloudxlab.com/course/73/data-science-specialization-eict-iitr,True
@ramakrishnaganti7310,2020-07-14T14:15:49Z,0,"Thank you so much for the information.   It's gonna help me a lot , thank you so much sir",True
@nevertrustnone8547,2020-07-12T10:00:26Z,1,Plse a video about python study plan for beginners,True
@tsvmanojturlapati4492,2020-07-11T10:57:49Z,0,Sir is feature engineering same as data minning,True
@tsvmanojturlapati4492,2020-07-11T10:57:35Z,2,GODS  AND GODDESS BLESS YOU WITH ALL KINDS OF WEALTH SIR,True
@anaghaparadkar0511,2020-07-11T07:00:03Z,0,Very useful video for beginners 👏🏻 thank you so much sir 😇,True
@omkarchougule183,2020-07-09T17:09:31Z,0,Best,True
@tech84sv32,2020-07-09T06:19:29Z,3,"Gd mng sir: very gd vdo & lecture it's very vry clearly vdo and lecture, I'like, 👍",True
@SanthoshKumar-pz7mq,2020-07-08T07:33:52Z,0,Ninga tamil ah,True
@Zhu929,2020-07-07T17:34:43Z,0,"Sir, I have a question. Does the sum of inverse exponential distribution distribution follow inverse gamma distribution or not. Please guide me I can not find the answer of this question",True
@aditisaini2395,2020-07-07T09:45:23Z,0,I should move towards data science after graduation or post graduation ?,True
@katharos5388,2020-07-06T07:03:09Z,0,"Sir, what Library did you mean at 10:59?",True
@swetagupta4331,2020-07-04T20:56:24Z,0,Please upload a video on how one can deploy models using openfaas,True
@tarunkumar9528,2020-07-02T05:50:03Z,0,https://dsatoneplace.blogspot.com/,True
@sandeepkumar-ml6zg,2020-06-28T03:24:19Z,0,"Thanks krish,",True
@vijayyadav3673,2020-06-23T18:22:25Z,0,Please send the code of Autocorrelation in phython through jupyter note book ?,True
@hassaanhameed,2020-06-23T10:43:32Z,0,literally u help me a lot i would get a job within 2 month thanks i m from pakistan,True
@prajwaladhav3297,2020-06-22T13:31:43Z,0,The problem is Data Science enthusiast does not have any particular circle/group ..,True
@yeshwanths7198,2020-06-19T16:55:32Z,0,Sir please make a video on how to get started with kaggle for beginners  And how to start doing beginner projects,True
@mittersouvik97,2020-06-17T21:23:10Z,0,"Superb content Sir 👍👍🙏  Can we have detailed topics description needed in Statistics for data science and ML and recommended websites, YouTube channels and books to learn those concepts as a kick start?  Thank you once again. Excellent content 👌",True
@ravindrakurnal58,2020-06-17T17:34:36Z,0,"I'm Mechanical Graduate, with 4 years of experience as Design Engineer in Automotive sector. I'm good with python and Tableau. At present I've one question how to get transition from Design Engineering background to Data Science background. When I'm applying for job related to data science, employer is asking about experience in the same field, I'm little stuck at this point. Please guide me in this regards.",True
@DataWithAR,2020-06-16T07:31:40Z,0,"Well thought plan Krish, great content...",True
@sahanayadav6755,2020-06-15T11:57:47Z,0,"Hello sir, I’m have completed Master’s in Computer Application(MCA) I wanna start my career with data science and I don’t have experience, will companies hire fresher?? Plz help me sir Coz I about to start my career",True
@sahilphalle1746,2020-06-11T06:48:40Z,3,Thanks for information   I have one question sir Learning form  YouTube & having same knowledge or greater than  A student is having pursued knowledge through   coaching & have certificate of it So can this will make any difference in interview or not?   Because right now i an condition Where i want java because it's ask interview in company's & learn python for learning AI & Ml so basically what should i do  i have knowledge of c & C++ right now going 3rd year what will u suggest to do? Plz reply on this!!!!,True
@aadityagawas9679,2020-06-10T10:56:06Z,1,when is data science taught to us is it taught to us during our graduation pls tell me about these,True
@tanmayjain7438,2020-06-09T05:31:38Z,2,I'm in class 12th sir so could you make a pathway telling me what should one do from  this moment of time,True
@amit243406,2020-06-07T06:05:46Z,2,"Thanks sir, this is exactly what I wanted to kick start. Bahut duwaen lage gi aap ko🙏🙏",True
@affanamin105,2020-06-06T06:32:08Z,53,"When you follow the data science learning path, you will easily get distracted to learn other interesting topics like deep learning, big data, distributed eco system (hadoop), hive, hbase, spark, Scala, Tableau, and etc.  Please do not start to learn every new terminologies; you came across.  My advice is to just stay focus, get your hands dirty with statistics, data ingestion, exploring, Data Visualization techniques, try to learn background knowledge of Machine learning algorithms, modeling, Understand the parameters to measure results and then move slowly towards complex topics.",True
@sowjanyapirikiti8700,2020-06-05T07:27:37Z,0,"Sir ,ur explanations is really very nice and easily understanding way.... Im requesting to share cook d stastics  please   sir",True
@tanmayvaidya8337,2020-06-02T15:29:38Z,0,"Very informative, thanks !",True
@aniketbadadhe439,2020-05-29T20:47:21Z,0,Hellow sir i have many questions to ask u but cant express here.... Can i get ur contact details.. 🙏,True
@shahrzad7026,2020-05-29T08:03:04Z,0,YOU ARE THE MASTER,True
@amarrawat6566,2020-05-28T15:44:16Z,0,I am Ph.D scholar. Sir can you start Expert System using python.,True
@adityanri,2020-05-26T18:00:36Z,0,krish could you plz tell me that from which websites r youtube channel we can learn maths for machine learning?,True
@sunilwilson8795,2020-05-24T20:35:04Z,0,"Sir just one question , I am totally new to this domain so I wanted to know that instead of data science if I choose data analytics how much knowledge is needed as compared to data science ..as both are almost same",True
@sakshimanchalwar7031,2020-05-22T19:53:15Z,1,"Hi, I am Civil Engineer by profession I am working as Assistant Professor from last 8 years. can I do transition in Data Science.",True
@shallotedsouza6827,2020-05-22T16:44:27Z,0,tysm!!!!,True
@sneha-wb9mo,2020-05-22T15:15:57Z,0,"Hi Sir, I am a software Tester. I want to transition to Datascience. Issue i am facing is the experience I have is in a different domain, shift to data science is becoming very difficult. Can you help on how to make the shift.",True
@jaigupta4996,2020-05-21T17:19:56Z,0,"Thanks Krish, when you planning to include openCV under your watchlist.",True
@RaviTeja-zk4lb,2020-05-21T05:29:30Z,0,do we need to now statistical modeling like the multilevel models,True
@minigoyal69,2020-05-20T13:28:14Z,0,Sir can you please give an example /case study in which  data was extracted through sql,True
@84mishrag,2020-05-15T13:50:45Z,0,How D3.js is important for visualization?,True
@sudeepnellur,2020-05-14T16:47:15Z,0,"Thank you sir for sharing such useful knowledge and getting inspired by you, Even I started writing articles on machine learning and deep learning stuff. Link for my all articles (if you can give any suggestions): Medium.com/@Jairus313.ai",True
@swatirustagi4627,2020-05-14T12:54:24Z,0,"Hi Krish, I am transitioning from BFS Domain to Data Science. Can you please guide me with a few projects for my  beginning as Data Analysts.",True
@suvidsinghal1365,2020-05-13T18:03:31Z,15,I have not even learnt oops and watching this video have me a heart attack... XD,True
@kirandeshpande536,2020-05-13T08:48:39Z,0,"Hi Krish, thank you for the video that u make, I already started learning, but some times feel like, not understanding or feeling i can't do this, pls suggest how to come out such mindset, or any easy techniques to understand...",True
@chaitanyareddy389,2020-05-13T01:50:44Z,0,Hi Krish I try to buy Datascience Materials but debit and credit cards both not taken I try sbi hdfc icici bank but not taken please help me,True
@siddharthnandava,2020-05-12T13:46:29Z,0,Thank you sir,True
@samarcher1294,2020-05-10T18:36:28Z,1,"Krish, just a suggestion when you present something people will only remember in bits and parts especially people who are new, the path to picking up this would be easy if you make it as a flowchart I just have to take a look and I know where I am progressing to. Or like a pictogram. But otherwise very informative, thank you.",True
@MrJeetvictor,2020-05-09T19:35:51Z,1,"Hi Krish, Like this video ,can you please organize  all the relevant videos in order wise so that anybody who is interested to learn Data Science can get all the data science course content from basic to master under one library ..",True
@divyanjalisoni4316,2020-05-09T05:23:38Z,1,"Hello sir, i wanted to know  that is I'm following the good approch of learning or not, if I want to learn new topic I gain some basic knowledge in that, afterwards I will do small project regarding that so that I will get vast knowledge ,my question is just, I'm following the right approch?",True
@whiterox5123,2020-05-08T06:33:41Z,1,Now I want to change the side..from Last 10 years I am in applications support is this possible to change side or is any suggestions to which side I move to growth my career.pls suggest,True
@ravipravallika9307,2020-05-07T06:28:39Z,0,When will start new batch for data science,True
@missionai6736,2020-05-07T05:26:02Z,0,sir can u share data science with python syllabus ??,True
@ssahoo1985,2020-05-07T05:23:23Z,0,Thank you Sir. I am fortunate to find you in YT.,True
@kondeasrithareddy5613,2020-05-06T10:00:27Z,0,Sir which is best in mastering data science MBA or MS,True
@uncommon_common_man,2020-05-02T16:32:38Z,0,They want data scientist or superman,True
@sravanthireddybaddeli1061,2020-05-02T12:41:41Z,0,hello i am interested in learning data science.. can i get the complete course from u? r i should go for any institute to complete the course?,True
@kvrnow1708,2020-05-02T11:38:12Z,0,"sir ,if i join for  299 per month u will provide data science guidence with materials or without materials",True
@anandwankhade1191,2020-05-01T15:35:41Z,0,how do u get noticed by big companies,True
@sarangh5,2020-04-28T13:13:53Z,2,IS this mechanical engineer can learn this language. Any difficulty for the fresher mechanical engineer to learn this languages.,True
@opomff1415,2020-04-26T12:26:47Z,0,12th class pass out student can be go to learning data science and can will have certified ?,True
@manishthapliyal5886,2020-04-26T06:08:26Z,0,"Sir you have a playlist by the name COMPLETE ML PLAYLIST, so whatever you told in this video, is it all covered there? Please reply I want to start from scratch( I already know python)",True
@shripalmehta,2020-04-25T22:14:27Z,0,"How much time would it take, according to you, to study what you have enlisted in this video? No offence. This is a great step-by-step pathway and it is a rare gem, I must say. I have searched a lot many places for this. But now that I found it, I want to plan my studies along with my job. So asking. Thanks. my linkedin profile: https://www.linkedin.com/in/shripal-mehta/",True
@arijitdas4504,2020-04-25T21:03:40Z,0,The pathway is 80% common to that of Appliedaicourse's. Is it mere coincidence?,True
@gauravsahani2499,2020-04-25T14:33:40Z,0,Dada....khupp shikloy tujhya kadun...khup khup dhanyawad ❤️❤️,True
@utsavarora5272,2020-04-25T02:00:45Z,0,Your videos are very useful,True
@prajapatitrends5796,2020-04-24T13:24:25Z,0,"Dear Sir, Can you please give the data analysis course information in Hindi language.",True
@sanjeevashoka7948,2020-04-23T23:45:29Z,0,"Sir , can you please let me know where to study networking in depth.",True
@giriprasad5248,2020-04-23T15:27:28Z,0,You deserve >1M subscribers!!!,True
@ShubhamJain-in6sz,2020-04-23T05:57:17Z,0,Bro you are going a great work!!👍🏻👍🏻 Great content:),True
@shahrzad7026,2020-04-21T20:36:29Z,0,You are Such a Master ...as Well as True Humankind... Sincerely Grateful 🍀🙏,True
@aneesurrahman1086,2020-04-21T07:20:52Z,1,you are blessing for us man. keep it up. i have no words to say you thanks,True
@ankushsharma8367,2020-04-19T18:36:52Z,0,"sir , can i contact you personally for some guidance .?",True
@sanjeevdubey2174,2020-04-19T13:45:16Z,1,"Hello Krish, Please do suggest me where to find the live project on R, as my whole learning involves R language.",True
@ShaharukhNadaf,2020-04-12T20:10:50Z,0,Thank you for the videos..please upload more !,True
@abhi9raj776,2020-04-11T21:22:02Z,0,thanku so much sir !,True
@24manojp,2020-04-10T17:42:05Z,0,"Hi Krish, I am currently working as .NET developer with 6+ yrs of experience. At this level, is it Safe to switch to Data Science. Please guide for this. Also if I start as data scientist then do I need to again struggle for job and will it affect my package?? Thanks",True
@RohitSingh-lt8qn,2020-04-10T17:35:24Z,1,can give us how to make project on AI & ML & DL,True
@foodsearcherCEO,2020-04-10T14:50:06Z,0,Bro tell about import cv2 For face recognition  in python,True
@shaktivishwakarma3660,2020-04-09T09:44:00Z,2,Video dekh ke Data Science Sikhne ki iksha hi khtm ho gai,True
@asherpranay5365,2020-04-08T15:03:45Z,0,"I'm a student 25yrs currently Doing my Master's in Mechatronics , No programming knowledge Can i move towards Data Science ? If yes , How long will take for me to get a job even if it is a Beginner in data science ?",True
@vaibhavboraganve7670,2020-04-08T07:36:23Z,0,Hello sir Ur NLP practitioner videos are not opening any problems with that plz check and tell me as early as possible sir,True
@pratheeksharaju1379,2020-04-07T08:58:26Z,11,This is the best video I have seen in years regarding how to start and progress... Wonderful job sir!! Keep going...,True
@mustansirsabir,2020-04-06T06:12:30Z,0,"Hey Krish, Thanks for uploading wonderful tutorials for everyone.   I just wanted to say something, Some of the playlists were taken down. I was shocked to see some of the good stuff been privatized.  At times where people are doing their best to fight this global pandemic and some of the top educational sites making their courses available for free. You went ahead and tried to grab this opportunity where people actually have time to improve their skills and perhaps add some new skills to their skill set by monetizing your courses. I'm not sure what to say about that other than conveying my disappointment.   If this was done at any other time i would have totally understand the move. But it doesn't make sense at times like these where people are going out of their way to help each other. Anyways its your courses, its your materials, its your decision.",True
@affansiddhiqui3739,2020-04-04T14:55:57Z,4,"Don't know why, But even after watching your explainatory videos i get the IPS kind of motivation",True
@Scorpion-qh3np,2020-03-31T08:15:00Z,0,"Very timely and thoughtful of you Sir! I have been inspired to start a YouTube channel on Data Science and Python Programming despite being a beginner after watching a couple of your videos. I have done this as a means of diving into the field, educating others, producing content and keeping myself on toes. The channel also features interviews with local industry experts and will be streaming a live webinar on Machine Learning in Production on the 4th of April 2020. Do support me guys,by subscribing to my channel. Thank you so much Krish Naik for inspiring people like me. Lots of love from Kenya!! Link to my channel: http://shorturl.at/iqIUW",True
@nikitlune9526,2020-03-29T19:55:56Z,0,"Hello Sir, currently working as a Data Analyst. Want to make transition to Data Science. I started with youtube videos but what I encountered is there is need to know about LINEAR ALGEBRA to know maths behind ML and DL algorithms. It would be nice if you could explain me how linear algebra is playing part in Data Science/ML/DL and why it is important and where it is used in ML and DL with few practical examples.",True
@suphawitjakchaikul2759,2020-03-27T05:51:00Z,0,I request a video about Colab for Data Science/ML and Getting started Colab  Thank in advance,True
@sainayak5958,2020-03-26T15:06:50Z,0,Sir from where to start first from which course learn first tell us sir,True
@Siddharth9006,2020-03-21T14:25:28Z,0,How much time these all can take to learn?,True
@ipprog2922,2020-03-15T14:22:42Z,29,"Finally, someone speaking pure sense! Glad to have found you, Krish, you're such a gem! Keep up the good work :)",True
@syedyaqoobspeaks,2020-03-14T05:18:57Z,1,"Sir I,m bsc graduate I also study computer science in my graduation ,so can I do data science course please inform anybody",True
@darkinferno4687,2020-03-12T23:47:29Z,0,Found a gem,True
