author,updated_at,like_count,text,public
@turnaround341,2021-09-07T15:20:28Z,0,Machine learning service in Aws and Azure,True
@KommalapatiNaveenkumar,2021-09-07T15:19:41Z,0,MLOps course..plz,True
@roronoazoro-518,2021-09-07T15:14:56Z,1,RPA 🙏🙏🙏🙏🙏,True
@abhisekbiswas2002,2021-09-07T15:09:45Z,1,sir i already have a three years gap.I have been following you from last few months and to be honest I am more than satisfied.I was thinking of taking a ineuron course as because i need to make a transition ASAP. I want Ineuron to make a special job portal which can be accessed by ineuron students and will contain jobs that are normally not available at job portals and also jobs from those company that have a tieup with ineuron thank you for everything Krish sir,True
@mandarkulkarni7858,2021-09-07T15:00:44Z,2,"Embedded systems: Interfacing of various peripheral with microcontroller Interfacing various communication protocols like I2C,SPI, UART,CAN, USB, Ethernet  Etc..",True
@Sidcr07,2021-09-07T14:50:13Z,0,sir will you  be taking some classes in ongoing dlml batch..?,True
@soumallatarafder7664,2021-09-07T14:35:52Z,0,Hi sir...i recently enrolled for ineuron ml course...it ll be very benificial for us if sudhanshu sir discuss about end to end project within 1 or 2 classes...how its take place and all...,True
@amankumar-jm8fc,2021-09-07T14:28:53Z,2,Hello when is next batch of full stack data scientist course starting?,True
@noobdataanalyst1785,2021-09-07T14:27:34Z,2,1) Quiz based on learnings every week 2) Aptitude Practice,True
@shubham07574,2021-09-07T14:27:17Z,0,sir please start DSA course with python,True
@raph8240,2021-09-07T14:26:19Z,10,There should be timestamps on the pre-recorded videos. This will help students to learn and revise faster.,True
@anybodycanc00kbykanduri86,2021-09-07T14:25:59Z,1,Please do videos on programs asked in written test conducted by product based companies....how to think logically to solve the programs especially complex programs...with that people can easily crack written test,True
@dhairyadaga1725,2021-09-07T14:22:14Z,3,A detailed advanced course on SQL  including projects and interview questions .,True
@shivampradhan6101,2021-09-07T14:21:20Z,0,Make course sessions more crisp and less lengthy,True
@mohdhammadkhan5570,2021-09-07T14:17:23Z,3,"Sir, help student's to write research paper. That will help student's in academics. Really, no institute is providing this service",True
@sahasp.c206,2021-09-07T14:14:28Z,0,1.Advanced  Web scraping along with http request 2. Complete GCP and AWS platforms 3. Game development using python 4. Argumented reality  Start these courses,True
@sahasramtac5798,2021-09-07T14:07:52Z,0,Please include cyber security OSAP certification and python and AI for cyber security,True
@krishna3876,2021-09-07T14:04:23Z,1,Placement services everybody ultimate goal is getting job please provide placements bro,True
@sumitkumardash119,2021-09-07T13:59:03Z,5,iNeuron  soon going to be education hub for whole  IT industry  . ( only if quality maintained as today it is ),True
@AnkitKumar-ss7sx,2021-09-07T13:52:08Z,0,More live classes rather than on weekends,True
@souravsinha6129,2021-09-07T13:48:50Z,0,Guided project from scratch and deploy,True
@satyammittal2541,2021-09-07T13:48:16Z,0,Job alert dashboard 🙏🙏,True
@dub161,2021-09-07T13:41:03Z,1,Affordable DS/ML/NLP interview course which also has resume building.,True
@minute_starbucks..4750,2021-09-07T13:40:55Z,1,Business analytics and financial technology courses,True
@abhikworld,2021-09-07T13:40:55Z,6,Lauch pre- recorded videos of all courses related with Data Science with affordable price. Individual live 5-6 months  courses will take a lot of time for those students who knew few topics and wants to study in fast paced manner .  Sir price kam rakhna 😅,True
@i_black_hawk,2021-09-07T13:40:42Z,5,"Cybersecurity, blockchain and one alumni platform where we can connect with other iNeuron students who are in different companies across globe",True
@shashanka-deva,2021-09-07T13:38:21Z,1,please start Interview course,True
@kaushiksamant2584,2021-09-07T13:38:01Z,12,"To guage the learning done by individual by having a monthly test where individual would code turning screen recording and camera on.Based on the coding done,  the instructor can identify the learning curve and where the candidates needs more support on particular areas or topics. NORMALLY CANDIDATES DON'T SPEAK UP BECAUSE OF FEAR THAT OTHER WOULD LAUGH OR JUDGE THEM.",True
@roshanreddy6944,2021-09-07T13:33:58Z,3,"Computer graphics, Augmented Reality, Virtual reality",True
@digitalmarketing3541,2021-09-07T13:32:31Z,1,"interview cracking series for BA,DA,DS ..",True
@preetichaudhary732,2021-09-07T13:31:58Z,1,SQL and data analyst course,True
@entertainment4you852,2021-09-07T13:31:14Z,6,Cybersecurity course it has huge demand right now,True
@naveenkrish4037,2021-09-07T13:28:57Z,7,"One suggestion is that you can provide Data Engineering projects in the Ineuron Internship. People who aspire to become Full Stack data scientist will definitely benefit from this. Project Internships using Spark, Kafka or even using Cloud services will be definitely beneficial.",True
@datalogy4110,2021-09-07T13:28:02Z,7,SQL course for industry relevant from data science field point of view,True
@syedrahimsaqib2218,2021-09-07T13:27:16Z,3,Internship mail is not responsive,True
@udaymishra3238,2021-09-07T13:26:57Z,2,"Sir LIst is endless, Can you please look into Kids Basic educations possibilities ? Later those students can join the senior tech education. Think...",True
@codebits5635,2021-09-07T13:26:48Z,9,Pls provide Full stack artificial intelligence (ML and DL and NLP and computer vision) course at some affordable price,True
@ShahidKhan-er1sw,2021-09-07T13:26:25Z,1,"Sir please add a local payment method because i dont have any credit card and there are so many students who also don't have any credit card, so sir i really like your courses but i don't have any credit card to buy your course please add this feature.",True
@SAI_SR_M,2021-09-07T13:25:38Z,1,Thanks:),True
@lejoyj5951,2021-09-07T13:25:16Z,1,Thank you sir,True
@Kush_N_,2021-09-07T13:24:22Z,5,"Sir, please have a Discord server if you already don't have one. in that way, your Students can Invite their friends and then sky's the limit.",True
@hustlecoder159,2021-09-07T13:23:43Z,3,If you can include more of deep learning part in mldl part cause it's need a bit more of then just basics then it will be very helpful,True
@captainabhijeeth3154,2021-09-07T13:22:23Z,2,The first view is mine.,True
@sudhanshuedu,2021-09-07T13:21:49Z,59,Innovation lab and incubation center for free for start-up,True
